obj_id,obj_title,obj_beginyear,obj_endyear,obj_medium,obj_dimensions,obj_inscription,obj_attribution,obj_class,loc_site,loc_room,loc_description,img_url
46129,Joseph Bonnier de la Mosson,1745.0,1745.0,oil on canvas,"overall: 137.9 x 105.4 cm (54 5/16 x 41 1/2 in.)
framed: 177.8 x 144.78 x 15.24 cm (70 x 57 x 6 in.)",center left at base of column: Nattier / 1745,Jean-Marc Nattier,painting,West Building,M-053,West Main Floor Gallery 53,"https://api.nga.gov/iiif/b727c77a-6234-42f5-ae8f-31fd1d46a5af/full/!500,500/0/default.jpg"
46134,Elijah Fed by the Raven,1510.0,1510.0,oil on panel transferred to canvas,"overall: 168 x 135.6 cm (66 1/8 x 53 3/8 in.)
framed: 199.1 x 166.2 x 8.6 cm (78 3/8 x 65 7/16 x 3 3/8 in.)",,Giovanni Girolamo Savoldo,painting,West Building,M-022,West Main Floor Gallery 22,"https://api.nga.gov/iiif/dce22b38-cfb0-4386-babb-7213c04de478/full/!500,500/0/default.jpg"
46434,The Lute Player,1612.0,1620.0,oil on canvas,overall: 143.5 x 129 cm (56 1/2 x 50 13/16 in.),,Orazio Gentileschi,painting,West Building,G-041,West Ground Floor Gallery 41,"https://api.nga.gov/iiif/adb08b6e-f3db-4d07-b538-7c704548adb9/full/!500,500/0/default.jpg"
46137,Portrait of a Humanist,1520.0,1520.0,oil on panel transferred to hardboard,"overall: 134.7 x 101 x 3.5 cm (53 1/16 x 39 3/4 x 1 3/8 in.)
framed: 171.8 x 139.4 x 10.2 cm (67 5/8 x 54 7/8 x 4 in.)",,Sebastiano del Piombo,painting,West Building,M-022,West Main Floor Gallery 22,"https://api.nga.gov/iiif/8319dda7-0a38-4161-a078-6c2a61f981f6/full/!500,500/0/default.jpg"
46138,The Marriage of the Virgin,1490.0,1491.0,tempera on panel,"overall: 21.6 x 48 cm (8 1/2 x 18 7/8 in.)
framed: 34.6 x 61 x 5.1 cm (13 5/8 x 24 x 2 in.)",,Luca Signorelli,painting,West Building,M-007,West Main Floor Gallery 7,"https://api.nga.gov/iiif/596dbe75-d5d5-4b89-a983-3ac25fec0c01/full/!500,500/0/default.jpg"
46140,Bishop Alvise Grimani,1633.0,1633.0,oil on canvas,"overall: 146.7 x 95.1 cm (57 3/4 x 37 7/16 in.)
framed: 186.7 x 135.3 x 14.6 cm (73 1/2 x 53 1/4 x 5 3/4 in.)",,Bernardo Strozzi,painting,West Building,G-041,West Ground Floor Gallery 41,"https://api.nga.gov/iiif/fb07738a-9b03-4bd1-8f3a-04d291e8d062/full/!500,500/0/default.jpg"
46142,The Conversion of Saint Paul,1544.0,1544.0,oil on canvas,"overall: 152.7 × 236.3 cm (60 1/8 × 93 1/16 in.)
framed: 193 x 276.2 x 14.9 cm (76 x 108 3/4 x 5 7/8 in.)
gross weight: 106.595 kg (235 lb.)",,Jacopo Tintoretto,painting,West Building,M-024,West Main Floor Gallery 24,"https://api.nga.gov/iiif/50a2866d-de51-4824-a6b6-6c8643d94335/full/!500,500/0/default.jpg"
46469,Young Lady Wearing a Mantilla and Basquina,1800.0,1805.0,oil on canvas,"overall: 109.5 x 77.5 cm (43 1/8 x 30 1/2 in.)
framed: 125.4 x 93.6 x 6 cm (49 3/8 x 36 7/8 x 2 3/8 in.)",lower left: Goya,Francisco Goya,painting,West Building,M-052,West Main Floor Gallery 52,"https://api.nga.gov/iiif/d0840afa-9aaf-49c0-8e2f-b3dff652bf2d/full/!500,500/0/default.jpg"
46151,Saint Jerome and the Angel,1622.0,1625.0,oil on canvas,"overall: 144.8 x 179.8 cm (57 x 70 13/16 in.)
framed: 165.1 x 204.5 x 7.3 cm (65 x 80 1/2 x 2 7/8 in.)","lower left, possibly an inventory number: F 23 [or possibly 25]",Simon Vouet,painting,West Building,G-041,West Ground Floor Gallery 41,"https://api.nga.gov/iiif/8cb10467-fce1-444c-8412-168ec845b730/full/!500,500/0/default.jpg"
46173,Don Antonio Noriega,1801.0,1801.0,oil on canvas,"overall: 102.6 x 80.9 cm (40 3/8 x 31 7/8 in.)
framed: 128.3 x 105.4 x 12.7 cm (50 1/2 x 41 1/2 x 5 in.)",on paper held in sitter's hand: El Sor Dn / Antonio / Noriega / Tesorero / General / F. Goya / 1801; lower left on tablecloth: Dn Antonio Noriega de [Ba]da caballero y Regidor de la / Rly.distinguida Orden Espanola de don. C. III; Diputado / en Corte del Principe de Asturias. Director genl de las / Temporalidades de España e Indias y de la Rl Negocia / cion del Giro: Del Consejo de s.m. en el Rly Supremo del / Hacienda y su Tesorero General etc. etc. (D[o]n Antonio de [Ba]da knight and Councillor of the Royal and distinguished Spanish Order of Don C[arlos] III; Delegate in the Court of the Prince of Asturias. Director general of the Revenues of Spain and the Indies and of the Royal Bank of the Exchange: Of the Council of His Majesty...,Francisco Goya,painting,West Building,M-052,West Main Floor Gallery 52,"https://api.nga.gov/iiif/b9d23370-fd60-4816-ac63-6974db1ce03f/full/!500,500/0/default.jpg"
46194,Madonna and Child with Two Angels,1321.0,1321.0,marble,overall: 89.5 x 46.4 x 38.8 cm (35 1/4 x 18 1/4 x 15 1/4 in.),on book: CONTINET IN GERMIO CELV[M] TERRA[M] Q[UE]REGENTE[M] VIRGO DEI GENETRIX MCCCXXI,Verona 14th Century,sculpture,West Building,M-001,West Main Floor Gallery 1,"https://api.nga.gov/iiif/013020c5-f6fe-42e8-a92d-61306b553cd3/full/!500,500/0/default.jpg"
46196,The Archangel Gabriel,1325.0,1350.0,"wood, polychromed and gilded",overall: 159.4 x 47.3 x 36 cm (62 3/4 x 18 5/8 x 14 3/16 in.),,Pisan 14th Century,sculpture,West Building,M-002,West Main Floor Gallery 2,"https://api.nga.gov/iiif/5306c529-b283-47de-bd7f-90ac88ea796b/full/!500,500/0/default.jpg"
46197,The Virgin Annunciate,1325.0,1350.0,"wood, polychromed and gilded",overall: 162.3 x 53.8 x 39.9 cm (63 7/8 x 21 3/16 x 15 11/16 in.),,Pisan 14th Century,sculpture,West Building,M-002,West Main Floor Gallery 2,"https://api.nga.gov/iiif/5d081220-7d25-40d5-ac8b-feed847dafbd/full/!500,500/0/default.jpg"
46198,Virgin and Child,1325.0,1350.0,marble,overall: 100.8 x 31.2 x 17.8 cm (39 11/16 x 12 5/16 x 7 in.),,French 14th Century,sculpture,West Building,G-017,West Ground Floor Gallery 17,"https://api.nga.gov/iiif/bbe65f32-fbdd-46d9-af17-272ef70e4af9/full/!500,500/0/default.jpg"
46199,Andiron with Figure of Mars,1565.0,1607.0,bronze,overall: 107.6 x 55.8 x 41.2 cm (42 3/8 x 21 15/16 x 16 1/4 in.),,Circle of Tiziano Aspetti,sculpture,West Building,G-010,West Ground Floor Gallery 10,"https://api.nga.gov/iiif/eb5d1cc6-4baf-43b3-9df6-9b9d6e95237d/full/!500,500/0/default.jpg"
46200,Andiron with Figure of Venus,1549.0,1625.0,bronze,overall: 103.4 x 56.3 x 40.2 cm (40 11/16 x 22 3/16 x 15 13/16 in.),,Circle of Girolamo Campagna,sculpture,West Building,G-010,West Ground Floor Gallery 10,"https://api.nga.gov/iiif/4e510b47-1889-4d8c-b2a7-e4fd14e918dd/full/!500,500/0/default.jpg"
46646,Adrienne (Woman with Bangs),1917.0,1917.0,oil on linen,"overall: 55.3 x 38.1 cm (21 3/4 x 15 in.)
framed: 71.4 x 54.6 x 6.3 cm (28 1/8 x 21 1/2 x 2 1/2 in.)",upper right: Modigliani,Amedeo Modigliani,painting,East Building,EG-103-A,"East Bldg, Ground Gal 103A (Pod 2)","https://api.nga.gov/iiif/1f69931e-7499-4c9f-97f7-18835b0a9024/full/!500,500/0/default.jpg"
46201,Monsignor Francesco Barberini,1623.0,1623.0,marble,"overall with base: 80.01 x 65.88 x 25.72 cm (31 1/2 x 25 15/16 x 10 1/8 in.)
overall without base: 60.96 x 65.88 x 25.72 cm (24 x 25 15/16 x 10 1/8 in.)
base: 19.05 x 21.27 x 18.42 cm (7 1/2 x 8 3/8 x 7 1/4 in.)",,Gian Lorenzo Bernini,sculpture,West Building,G-010,West Ground Floor Gallery 10,"https://api.nga.gov/iiif/1457b3af-e3f5-41d1-a96f-40b110a0157b/full/!500,500/0/default.jpg"
46202,Madonna and Child,1430.0,1430.0,painted and gilded terracotta,"overall (w/out tabernacle): 66.7 x 45.7 cm (26 1/4 x 18 in.)
framed: 130.8 x 86 x 13 cm (51 1/2 x 33 7/8 x 5 1/8 in.)
accessory size: 130.8 x 85.1 cm (51 1/2 x 33 1/2 in.)",on frame across bottom: IESUS.XRS [Christus].EMANUEL.ADONAI.SABAI [Saddai].ELOI.SABOT [Sabaoth],Tuscan 15th Century,sculpture,West Building,G-015,West Ground Floor Gallery 15,"https://api.nga.gov/iiif/61d3bd9e-6506-47c8-9336-a39ace8524d1/full/!500,500/0/default.jpg"
46205,A Gentleman of the Zorzi Family,1570.0,1580.0,terracotta,overall: 90.2 x 61.6 x 32.3 cm (35 1/2 x 24 1/4 x 12 11/16 in.),"on truncation of chest, proper right: .A.V.F.",Alessandro Vittoria,sculpture,West Building,G-014,West Ground Floor Gallery 14,"https://api.nga.gov/iiif/f69131c4-e13d-4ac3-a32b-b25b6c0401c7/full/!500,500/0/default.jpg"
46206,A Lady of the Zorzi Family,1570.0,1580.0,terracotta,overall: 81 x 59 x 33.1 cm (31 7/8 x 23 1/4 x 13 1/16 in.),"on truncation of arm, proper left: .ALEXAN.VICTORIA.F.",Alessandro Vittoria,sculpture,West Building,G-014,West Ground Floor Gallery 14,"https://api.nga.gov/iiif/de7450f3-5d31-4937-a1ec-336881ed18e4/full/!500,500/0/default.jpg"
46286,Costume Ornament with Profile Portrait,1380.0,1400.0,"repoussé silver, gilded, and translucent enamel, attached to a strip of velvet","overall (disk diameter): 3.9 cm (1 9/16 in.)
overall (velvet strip): 5.1 x 41.6 cm (2 x 16 3/8 in.)
overall (enamel diamater): 1.1 cm (7/16 in.)",,North Italian 14th Century,decorative art,West Building,G-018,West Ground Floor Gallery 18,"https://api.nga.gov/iiif/afe274d4-7a27-4a7c-928d-a49e36ca2214/full/!500,500/0/default.jpg"
46287,Costume Ornament with Profile Portrait,1380.0,1400.0,"repoussé silver, gilded, and translucent enamel, attached to a strip of velvet","overall (disk diameter): 3.9 cm (1 9/16 in.)
overall (velvet strip): 5.1 x 41.6 cm (2 x 16 3/8 in.)
overall (enamel diameter): 1.1 cm (7/16 in.)",,North Italian 14th Century,decorative art,West Building,G-018,West Ground Floor Gallery 18,"https://api.nga.gov/iiif/5c023d41-be34-41fd-8a22-7d54045014b2/full/!500,500/0/default.jpg"
46288,Costume Ornament with Profile Portrait,1380.0,1400.0,"repoussé silver, gilded, and translucent enamel, attached to a strip of velvet","overall (disk diameter): 3.8 cm (1 1/2 in.)
overall (velvet strip): 5.1 x 41.6 cm (2 x 16 3/8 in.)
overall (enamel): 1.3 x 1.3 cm (1/2 x 1/2 in.)",,North Italian 14th Century,decorative art,West Building,G-018,West Ground Floor Gallery 18,"https://api.nga.gov/iiif/c8503cb0-892a-4f95-8f5d-1915683f5950/full/!500,500/0/default.jpg"
46289,Costume Ornament with Profile Portrait,1380.0,1400.0,"repoussé silver, gilded, and translucent enamel, attached to a strip of velvet","overall (disk diameter): 3.8 cm (1 1/2 in.)
overall (velvet strip): 5.1 x 41.6 cm (2 x 16 3/8 in.)
overall (enamel): 1.3 x 1.3 cm (1/2 x 1/2 in.)",,North Italian 14th Century,decorative art,West Building,G-018,West Ground Floor Gallery 18,"https://api.nga.gov/iiif/e2afc5d5-a67f-43d8-9720-edfa0bc58b56/full/!500,500/0/default.jpg"
46290,Costume Ornament with Profile Portrait,1380.0,1400.0,"repoussé silver, gilded, and translucent enamel, attached to a strip of velvet","overall (disk diameter): 4.1 cm (1 5/8 in.)
overall (velvet strip): 5.1 x 41.6 cm (2 x 16 3/8 in.)
overall (enamel): 1.4 x 1.4 cm (9/16 x 9/16 in.)",,North Italian 14th Century,decorative art,West Building,G-018,West Ground Floor Gallery 18,"https://api.nga.gov/iiif/5e26e70e-71bb-4257-9f05-a408708ca385/full/!500,500/0/default.jpg"
46291,Costume Ornament with Profile Portrait,1380.0,1400.0,"repoussé silver, gilded, and translucent enamel, attached to a strip of velvet","overall (disk diameter): 3.9 cm (1 9/16 in.)
overall (velvet strip): 5.1 x 41.6 cm (2 x 16 3/8 in.)
overall (enamel diameter): 1.1 cm (7/16 in.)",,North Italian 14th Century,decorative art,West Building,G-018,West Ground Floor Gallery 18,"https://api.nga.gov/iiif/53172c5a-cfcb-4645-9a61-a3e990766b28/full/!500,500/0/default.jpg"
46292,Costume Ornament with Profile Portrait,1380.0,1400.0,"repoussé silver, gilded, and translucent enamel, attached to a strip of velvet","overall (disk diameter): 3.9 cm (1 9/16 in.)
overall (velvet strip): 5.1 x 41.6 cm (2 x 16 3/8 in.)
overall (enamel): 1.3 x 1.3 cm (1/2 x 1/2 in.)",,North Italian 14th Century,decorative art,West Building,G-018,West Ground Floor Gallery 18,"https://api.nga.gov/iiif/314bd5a0-0063-47af-af7d-11ce3abeffd5/full/!500,500/0/default.jpg"
46293,Costume Ornament with Profile Portrait,1380.0,1400.0,"repoussé silver, gilded, and translucent enamel, attached to a strip of velvet","overall (disk diameter): 3.9 cm (1 9/16 in.)
overall (velvet strip): 5.1 x 41.6 cm (2 x 16 3/8 in.)
overall (enamel): 1.3 x 1.3 cm (1/2 x 1/2 in.)",,North Italian 14th Century,decorative art,West Building,G-018,West Ground Floor Gallery 18,"https://api.nga.gov/iiif/be6d8588-6b38-46bd-b7d8-b2afdcb6f88c/full/!500,500/0/default.jpg"
46294,Costume Ornament with Profile Portrait,1380.0,1400.0,"repoussé silver, gilded, and translucent enamel, attached to a strip of velvet","overall (disk diameter): 4 cm (1 9/16 in.)
overall (velvet strip): 5.1 x 41.6 cm (2 x 16 3/8 in.)
overall (enamel): 1.3 x 1.3 cm (1/2 x 1/2 in.)",,North Italian 14th Century,decorative art,West Building,G-018,West Ground Floor Gallery 18,"https://api.nga.gov/iiif/888f8a90-8c89-428d-8d66-8d477d097fea/full/!500,500/0/default.jpg"
46558,The Lone Tenement,1909.0,1909.0,oil on canvas,"overall: 91.8 x 122.3 cm (36 1/8 x 48 1/8 in.)
framed: 123.2 x 153.4 x 12.7 cm (48 1/2 x 60 3/8 x 5 in.)",lower left: Geo Bellows,George Bellows,painting,East Building,EG-106-C,"East Bldg, Ground Gal 106C (Pod 1)","https://api.nga.gov/iiif/bf35b647-0355-44d7-a684-5a193a937b9d/full/!500,500/0/default.jpg"
46470,The Assumption of the Virgin,1630.0,1632.0,oil on canvas,"overall: 134.4 x 98.1 cm (52 15/16 x 38 5/8 in.)
framed: 171.8 x 135.3 x 13.7 cm (67 5/8 x 53 1/4 x 5 3/8 in.)",,Nicolas Poussin,painting,West Building,G-037,West Ground Floor Gallery 37,"https://api.nga.gov/iiif/c77f8b64-98a2-4b3c-b270-1863ece147c5/full/!500,500/0/default.jpg"
46658,"Waterloo Bridge, Gray Day",1903.0,1903.0,oil on canvas,"overall: 65.1 x 100 cm (25 5/8 x 39 3/8 in.)
framed: 84.4 x 120 cm (33 1/4 x 47 1/4 in.)",lower left: Claude Monet 1903,Claude Monet,painting,West Building,M-080,West Main Floor Gallery 80,"https://api.nga.gov/iiif/5f0f2f71-1428-4fc7-a951-0fab4fe39ffd/full/!500,500/0/default.jpg"
46479,The Beach at Villerville,1864.0,1864.0,oil on canvas,"overall: 45.7 x 76.3 cm (18 x 30 1/16 in.)
framed: 71.7 × 102.9 cm (28 1/4 × 40 1/2 in.)",lower right: E. Boudin-64.,Eugène Boudin,painting,West Building,M-092,West Main Floor Gallery 92,"https://api.nga.gov/iiif/b94db39d-9c08-4e31-9373-a042b662ead6/full/!500,500/0/default.jpg"
46532,Saint Sebastian,1910.0,1912.0,oil on canvas,"overall: 144 x 62.5 cm (56 11/16 x 24 5/8 in.)
framed: 165.7 x 84.8 cm (65 1/4 x 33 3/8 in.)",lower left: ODILON REDON,Odilon Redon,painting,West Building,M-080,West Main Floor Gallery 80,"https://api.nga.gov/iiif/a8656156-1570-4a6c-8ef7-f3211bc14fad/full/!500,500/0/default.jpg"
46482,Portrait of an Elderly Lady,1887.0,1887.0,oil on canvas,"overall: 72.9 x 60.3 cm (28 11/16 x 23 3/4 in.)
framed: 100.3 x 84.1 cm (39 1/2 x 33 1/8 in.)",,Mary Cassatt,painting,West Building,M-086,West Main Floor Gallery 86,"https://api.nga.gov/iiif/2af9c50c-0aab-41ef-999a-1ab213713b39/full/!500,500/0/default.jpg"
46489,Wandering Saltimbanques,1847.0,1850.0,oil on wood,"overall: 32.6 x 24.8 cm (12 13/16 x 9 3/4 in.)
framed: 52.7 x 44.7 cm (20 3/4 x 17 5/8 in.)",,Honoré Daumier,painting,West Building,G-008,West Ground Floor Gallery 8,"https://api.nga.gov/iiif/2fc52267-c172-46c0-9498-e88e695bb354/full/!500,500/0/default.jpg"
46502,Madame Alexandre Kohler,1887.0,1888.0,oil on linen,"overall: 46.3 x 38 cm (18 1/4 x 14 15/16 in.)
framed: 61.6 x 52.7 cm (24 1/4 x 20 3/4 in.)",lower right: P Gauguin,Paul Gauguin,painting,West Building,G-005,West Ground Floor Gallery 5,"https://api.nga.gov/iiif/659b932c-1ffb-4b6b-806e-c095d9ff10f4/full/!500,500/0/default.jpg"
46504,Nude Warrior with a Spear,1816.0,1816.0,oil on canvas,"overall: 93.6 x 75.5 cm (36 7/8 x 29 3/4 in.)
framed: 118.4 x 101.6 cm (46 5/8 x 40 in.)",,Théodore Gericault,painting,West Building,G-007,West Ground Floor Gallery 7,"https://api.nga.gov/iiif/5c1ef162-331d-40b1-b477-8efe252fef04/full/!500,500/0/default.jpg"
46505,Girl in White,1890.0,1890.0,oil on canvas,"overall: 66.7 x 45.8 cm (26 1/4 x 18 1/16 in.)
framed: 96.2 x 73.7 cm (37 7/8 x 29 in.)",,Vincent van Gogh,painting,West Building,M-083,West Main Floor Gallery 83,"https://api.nga.gov/iiif/6d6753b3-c1ef-494c-9dc3-244e8982c867/full/!500,500/0/default.jpg"
46520,Girl in a Green Blouse,1917.0,1917.0,oil on canvas,"overall: 81.3 x 46 cm (32 x 18 1/8 in.)
framed: 95.9 x 60 cm (37 3/4 x 23 5/8 in.)",upper right: modigliani,Amedeo Modigliani,painting,East Building,EG-103-A,"East Bldg, Ground Gal 103A (Pod 2)","https://api.nga.gov/iiif/50d1c0b1-fd44-4869-a00d-2f2db32df590/full/!500,500/0/default.jpg"
46522,Chaim Soutine,1917.0,1917.0,oil on canvas,"overall: 91.7 x 59.7 cm (36 1/8 x 23 1/2 in.)
framed: 112.7 x 81.3 cm (44 3/8 x 32 in.)",upper right: modigliani,Amedeo Modigliani,painting,East Building,EG-103-A,"East Bldg, Ground Gal 103A (Pod 2)","https://api.nga.gov/iiif/5cbe9776-c11a-4186-8f53-feb986493233/full/!500,500/0/default.jpg"
46531,Pandora,1910.0,1912.0,oil on canvas,"overall: 143.5 x 62.9 cm (56 1/2 x 24 3/4 in.)
framed: 161.9 x 81 cm (63 3/4 x 31 7/8 in.)",lower right: ODILON REDON,Odilon Redon,painting,West Building,M-080,West Main Floor Gallery 80,"https://api.nga.gov/iiif/14918d11-0824-4a85-aa84-579d9434d7dc/full/!500,500/0/default.jpg"
46533,Girl with a Hoop,1885.0,1885.0,oil on canvas,"overall: 125.7 x 76.6 cm (49 1/2 x 30 3/16 in.)
framed: 148 x 100.6 cm (58 1/4 x 39 5/8 in.)",lower left: Renoir. 85.,Auguste Renoir,painting,West Building,M-085,West Main Floor Gallery 85,"https://api.nga.gov/iiif/350ae4bb-a288-4d65-be2a-0680e75ff6d6/full/!500,500/0/default.jpg"
46542,A Corner of the Moulin de la Galette,1892.0,1892.0,oil on cardboard,"overall: 100 x 89.2 cm (39 3/8 x 35 1/8 in.)
framed: 132.4 x 122.6 cm (52 1/8 x 48 1/4 in.)",upper right: HTLautrec (HTL in ligature),Henri de Toulouse-Lautrec,painting,East Building,EM-217-C,"East Bldg, Mezz Gal 217C (Pod 1)","https://api.nga.gov/iiif/5f555497-c954-433e-b2b4-dd26a412c9ed/full/!500,500/0/default.jpg"
46544,"Rue des Moulins, 1894",1894.0,1894.0,oil on cardboard on wood,"overall: 83.5 x 61.4 cm (32 7/8 x 24 3/16 in.)
framed: 110.2 x 88.9 cm (43 3/8 x 35 in.)",lower right atelier stamp in red: HTL (Lugt 1338),Henri de Toulouse-Lautrec,painting,West Building,M-080,West Main Floor Gallery 80,"https://api.nga.gov/iiif/229f4d1c-b36d-4845-b2c0-a4c092520ea2/full/!500,500/0/default.jpg"
46579,The Peppermint Bottle,1893.0,1895.0,oil on canvas,"overall: 65.9 x 82.1 cm (25 15/16 x 32 5/16 in.)
framed: 105.7 x 90.8 cm (41 5/8 x 35 3/4 in.)",,Paul Cézanne,painting,West Building,M-084,West Main Floor Gallery 84,"https://api.nga.gov/iiif/550e274a-579e-44b5-bd8a-56c0e4df4f98/full/!500,500/0/default.jpg"
46583,Agostina,1866.0,1866.0,oil on canvas,"overall: 132.4 x 97.6 cm (52 1/8 x 38 7/16 in.)
framed: 173.7 x 138.4 cm (68 3/8 x 54 1/2 in.)",lower left: COROT,Jean-Baptiste-Camille Corot,painting,West Building,M-090,West Main Floor Gallery 90,"https://api.nga.gov/iiif/d46d5175-9925-4dbe-b36f-d21c28bd2260/full/!500,500/0/default.jpg"
46584,Forest of Fontainebleau,1834.0,1834.0,oil on canvas,"overall: 175.6 x 242.6 cm (69 1/8 x 95 1/2 in.)
framed: 196.9 x 262.9 cm (77 1/2 x 103 1/2 in.)",lower left: COROT,Jean-Baptiste-Camille Corot,painting,West Building,M-093,West Main Floor Gallery 93,"https://api.nga.gov/iiif/5c1e9c2f-31e2-4234-801b-033610d0102c/full/!500,500/0/default.jpg"
46585,Rocks in the Forest of Fontainebleau,1860.0,1865.0,oil on canvas,"overall: 46 x 59 cm (18 1/8 x 23 1/4 in.)
framed: 65.4 x 78.7 cm (25 3/4 x 31 in.)",lower left: COROT,Jean-Baptiste-Camille Corot,painting,West Building,G-021,West Ground Floor Gallery 21,"https://api.nga.gov/iiif/531dd03d-0e50-479d-b9f4-0433cf328308/full/!500,500/0/default.jpg"
46660,In the Dining Room,1886.0,1886.0,oil on canvas,"overall: 61.3 x 50 cm (24 1/8 x 19 11/16 in.)
framed: 78.7 x 67.3 cm (31 x 26 1/2 in.)",lower left: Berthe Morisot,Berthe Morisot,painting,West Building,M-087,West Main Floor Gallery 87,"https://api.nga.gov/iiif/ea8beda4-8914-4648-aa98-6358279fc362/full/!500,500/0/default.jpg"
46589,A Young Woman Reading,1866.0,1868.0,oil on canvas,"overall: 60 x 72.9 cm (23 5/8 x 28 11/16 in.)
framed: 81.3 x 94.6 cm (32 x 37 1/4 in.)",lower right: G.Courbet.,Gustave Courbet,painting,West Building,M-090,West Main Floor Gallery 90,"https://api.nga.gov/iiif/28b9e23a-3c0d-4e93-8349-b1aae8f87aee/full/!500,500/0/default.jpg"
46596,Madame Camus,1869.0,1870.0,oil on canvas,"overall: 72.7 x 92.1 cm (28 5/8 x 36 1/4 in.)
framed: 97.1 x 117.1 cm (38 1/4 x 46 1/8 in.)",lower right with atelier stamp: Degas,Edgar Degas,painting,West Building,M-086,West Main Floor Gallery 86,"https://api.nga.gov/iiif/aca3980f-d5bc-44cb-940d-791f9e8efc88/full/!500,500/0/default.jpg"
46679,Bather Arranging Her Hair,1893.0,1893.0,oil on canvas,"overall: 92.4 × 74 cm (36 3/8 × 29 1/8 in.)
framed: 110.2 x 94 cm (43 3/8 x 37 in.)",lower right: Renoir.,Auguste Renoir,painting,West Building,M-081,West Main Floor Gallery 81,"https://api.nga.gov/iiif/2c537630-f523-480f-9c1f-b89f1bac59a8/full/!500,500/0/default.jpg"
46680,Diana,1867.0,1867.0,oil on canvas,"overall: 199.5 x 129.5 cm (78 9/16 x 51 in.)
framed: 222.6 x 159.1 cm (87 5/8 x 62 5/8 in.)",lower right: A. RENOIR 1867,Auguste Renoir,painting,West Building,M-090,West Main Floor Gallery 90,"https://api.nga.gov/iiif/8e7f5135-69b0-4e73-bdc1-26a75d45e26b/full/!500,500/0/default.jpg"
46694,Maxime Dethomas,1896.0,1896.0,oil on cardboard,"overall: 67.5 x 50.9 cm (26 9/16 x 20 1/16 in.)
framed: 99.1 x 87 cm (39 x 34 1/4 in.)",upper right: HTLautrec / 96 (HTL in ligature),Henri de Toulouse-Lautrec,painting,West Building,M-080,West Main Floor Gallery 80,"https://api.nga.gov/iiif/b3d77492-d5e2-4b6e-92a7-54354e81332b/full/!500,500/0/default.jpg"
46682,Odalisque,1870.0,1870.0,oil on canvas,"overall: 69.2 x 122.6 cm (27 1/4 x 48 1/4 in.)
framed: 99 x 153.7 cm (39 x 60 1/2 in.)",lower left: A. Renoir. 70.,Auguste Renoir,painting,West Building,M-081,West Main Floor Gallery 81,"https://api.nga.gov/iiif/ff85b5dc-6632-465f-a147-a2077fda92cb/full/!500,500/0/default.jpg"
46684,Mademoiselle Sicot,1865.0,1865.0,oil on canvas,"overall: 116 x 89.5 cm (45 11/16 x 35 1/4 in.)
framed: 141 x 113.7 cm (55 1/2 x 44 3/4 in.)",center right: A. RENOIR / 1865,Auguste Renoir,painting,West Building,M-090,West Main Floor Gallery 90,"https://api.nga.gov/iiif/29f42b08-4e31-4a50-9a5f-f0f2d31a7f90/full/!500,500/0/default.jpg"
46695,Alfred la Guigne,1894.0,1894.0,oil on cardboard,"overall: 65.6 x 50.4 cm (25 13/16 x 19 13/16 in.)
framed: 91.4 x 76.2 cm (36 x 30 in.)",lower right: pour Metenier / d'apres [sic] / son Alfred la Guigne / HTLautrec (HTL in ligature),Henri de Toulouse-Lautrec,painting,West Building,M-080,West Main Floor Gallery 80,"https://api.nga.gov/iiif/e7b14ecd-a748-4b2d-a774-98e25769da17/full/!500,500/0/default.jpg"
46696,Quadrille at the Moulin Rouge,1892.0,1892.0,oil on cardboard,"overall: 81 x 59.8 cm (31 7/8 x 23 9/16 in.)
framed: 104.1 x 83.5 cm (41 x 32 7/8 in.)",lower right atelier stamp in red: HTL (Lugt 1338),Henri de Toulouse-Lautrec,painting,West Building,M-080,West Main Floor Gallery 80,"https://api.nga.gov/iiif/a338667a-aa34-478d-9108-d44e88acd718/full/!500,500/0/default.jpg"
50215,"The Marquise de Pezay, and the Marquise de Rougé with Her Sons Alexis and Adrien",1787.0,1787.0,oil on canvas,"overall: 123.4 x 155.9 cm (48 9/16 x 61 3/8 in.)
framed: 177.8 x 203.2 x 19.1 cm (70 x 80 x 7 1/2 in.)",,Élisabeth-Louise Vigée Le Brun,painting,West Building,M-056,West Main Floor Gallery 56,"https://api.nga.gov/iiif/d1b291fe-ea5b-4992-9dc9-a1d308dc77fe/full/!500,500/0/default.jpg"
50217,Eleanora O'Donnell Iselin (Mrs. Adrian Iselin),1888.0,1888.0,oil on canvas,"overall: 153.7 x 93 cm (60 1/2 x 36 5/8 in.)
framed: 181.6 x 122.2 x 10.2 cm (71 1/2 x 48 1/8 x 4 in.)",upper left: John S. Sargent; upper right: 1888,John Singer Sargent,painting,West Building,M-069,West Main Floor Gallery 69,"https://api.nga.gov/iiif/d1a7b5db-d2f6-4835-8f72-57ee3fcc87b1/full/!500,500/0/default.jpg"
50219,Patrick Tracy,1784.0,1786.0,oil on canvas,"overall: 232.5 x 133.7 cm (91 9/16 x 52 5/8 in.)
framed: 252.8 x 154.9 x 10.7 cm (99 1/2 x 61 x 4 3/16 in.)",,John Trumbull,painting,West Building,M-062,West Main Floor Gallery 62,"https://api.nga.gov/iiif/f682a917-3cf9-4c5b-b20f-0fbc753f6146/full/!500,500/0/default.jpg"
